city,hotel_name,price,currency,num_adults,num_children,num_nights,rating,reviews_count,location,distance_from_center,star_rating,property_type,room_type,free_cancellation,meal_plan,amenities,hotel_url,scraped_date
Sharm El Sheikh,Paradise view at Sharm Hills,7887,EGP,2,0,1,,,Sharm El Sheikh,12.1 km from downtown,,Hotel,Double Room,Yes,Breakfast included,"Free parking, Bar, Restaurant",https://www.booking.com/hotel/eg/paradise-view-at-sharm-hills-sharm-elsheikh1.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=1616178601_432489752_4_41_0_1395959&highlighted_blocks=1616178601_432489752_4_41_0_1395959&matching_block_id=1616178601_432489752_4_41_0_1395959&sr_pri_blocks=1616178601_432489752_4_41_0_1395959_14960&from=searchresults,5/9/2026
Sharm El Sheikh,Sharm Resort,5551,EGP,2,0,1,7.8,2985,"Garden Bay, Sharm El Sheikh (Garden Bay)",3 km from downtown,4,Resort,Standard Double Room,No,All-inclusive,"Hot tub/Jacuzzi, Free parking, Bar",https://www.booking.com/hotel/eg/sharm-resort.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=914239901_362818887_2_85_0&highlighted_blocks=914239901_362818887_2_85_0&matching_block_id=914239901_362818887_2_85_0&sr_pri_blocks=914239901_362818887_2_85_0__10530&from=searchresults,5/9/2026
Sharm El Sheikh,Viva Sharm,1740,EGP,2,0,1,6.7,478,"El Hadaba, Sharm El Sheikh (El Hadaba)",5.2 km from downtown,3,Hotel,Standard Double or Twin Room,Yes,,"Free parking, Spa, Bar",https://www.booking.com/hotel/eg/grand-viva-sharm.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=30416501_338171406_0_42_0&highlighted_blocks=30416501_338171406_0_42_0&matching_block_id=30416501_338171406_0_42_0&sr_pri_blocks=30416501_338171406_0_42_0__3300&from=searchresults,5/9/2026
Sharm El Sheikh,"Blend in Nature Eco Camp Beachfront Stay in Ras Mohamed, Sharm El Sheikh",10564,EGP,2,0,1,9.2,30,Sharm El Sheikh,17.7 km from downtown,,Hotel,Tent,Yes,All-inclusive,"Free parking, 24-hour front desk",https://www.booking.com/hotel/eg/blend-in-nature-camp.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=1054600401_377645545_2_85_0_56689&highlighted_blocks=1054600401_377645545_2_85_0_56689&matching_block_id=1054600401_377645545_2_85_0_56689&sr_pri_blocks=1054600401_377645545_2_85_0_56689_20038&from=searchresults,5/9/2026
Sharm El Sheikh,Sharm Glow Villa,1740,EGP,2,0,1,8.3,20,Sharm El Sheikh,4.1 km from downtown,3,Apartment,One-Bedroom Superior Apartment,Yes,,"Free Wifi, 24-hour front desk",https://www.booking.com/hotel/eg/sharm-glow-villa.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=1594194901_431442489_2_0_0_1389198&highlighted_blocks=1594194901_431442489_2_0_0_1389198&matching_block_id=1594194901_431442489_2_0_0_1389198&sr_pri_blocks=1594194901_431442489_2_0_0_1389198_3300&from=searchresults,5/9/2026
Sharm El Sheikh,Club Reef Resort & Spa,5931,EGP,2,0,1,9.3,549,"El Hadaba, Sharm El Sheikh (El Hadaba)",3.2 km from downtown,4,Resort,Superior Double or Twin Room with Garden View,No,All-inclusive,"Hot tub/Jacuzzi, Free parking, Spa",https://www.booking.com/hotel/eg/club-reef.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=25529105_404211426_2_85_0&highlighted_blocks=25529105_404211426_2_85_0&matching_block_id=25529105_404211426_2_85_0&sr_pri_blocks=25529105_404211426_2_85_0__11250&from=searchresults,5/9/2026
Sharm El Sheikh,Egyptian Experience Resort,3222,EGP,2,0,1,8,43,"Nabq Bay, Sharm El Sheikh (Nabq Bay)",13.7 km from downtown,3,Resort,Two-Bedroom Apartment,No,,Free parking,https://www.booking.com/hotel/eg/egyptian-experience-resort.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=1180718301_390515378_2_0_0&highlighted_blocks=1180718301_390515378_2_0_0&matching_block_id=1180718301_390515378_2_0_0&sr_pri_blocks=1180718301_390515378_2_0_0__6111&from=searchresults,5/9/2026
Sharm El Sheikh,SunshineDiversClub - Sharks Bay,2056,EGP,2,0,1,9.5,4,"Sharks Bay, Sharm El Sheikh (Sharks Bay)",6.8 km from downtown,,Hotel,Double Room,Yes,Breakfast included,"Free parking, Bar, Restaurant",https://www.booking.com/hotel/eg/sunshine-by-divers-club-room-n15.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=987764801_371148196_2_1_0&highlighted_blocks=987764801_371148196_2_1_0&matching_block_id=987764801_371148196_2_1_0&sr_pri_blocks=987764801_371148196_2_1_0__3900&from=searchresults,5/9/2026
Sharm El Sheikh,Sentido Reef Oasis Aqua Park Resort,9473,EGP,2,0,1,9.3,3091,"El Hadaba, Sharm El Sheikh (El Hadaba)",7.1 km from downtown,5,Resort,Superior Room with Pool View,Yes,All-inclusive,"Hot tub/Jacuzzi, Free parking, Airport shuttle (free)",https://www.booking.com/hotel/eg/reef-oasis-senses-resort.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=31280003_433385162_2_85_0_656788&highlighted_blocks=31280003_433385162_2_85_0_656788&matching_block_id=31280003_433385162_2_85_0_656788&sr_pri_blocks=31280003_433385162_2_85_0_656788_17969&from=searchresults,5/9/2026
Sharm El Sheikh,Aurora Oriental Resort Sharm El Sheikh,5538,EGP,2,0,1,8,821,"Nabq Bay, Sharm El Sheikh (Nabq Bay)",17.6 km from downtown,5,Resort,Standard Double Room with Garden View,No,All meals included,"Hot tub/Jacuzzi, Heated pool, Free parking",https://www.booking.com/hotel/eg/oriental-resort-sharm-el-sheikh.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=33514504_0_2_21_0&highlighted_blocks=33514504_0_2_21_0&matching_block_id=33514504_0_2_21_0&sr_pri_blocks=33514504_0_2_21_0__10504&from=searchresults,5/9/2026
Sharm El Sheikh,Luxury Sharm Hills Resort,10518,EGP,2,0,1,7.1,51,Sharm El Sheikh,11.9 km from downtown,4,Resort,Apartment with Pool View,Yes,Breakfast included,"Free parking, Airport shuttle (free), Spa",https://www.booking.com/hotel/eg/sharm-hills-resort-sharm-elsheikh1.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=1300271101_431421064_4_41_0_1357268&highlighted_blocks=1300271101_431421064_4_41_0_1357268&matching_block_id=1300271101_431421064_4_41_0_1357268&sr_pri_blocks=1300271101_431421064_4_41_0_1357268_19950&from=searchresults,5/9/2026
Sharm El Sheikh,The Grand Hotel Sharm El Sheikh,8303,EGP,2,0,1,8.8,3564,"El Hadaba, Sharm El Sheikh (El Hadaba)",5 km from downtown,5,Hotel,Standard Room Garden View,No,All-inclusive,"Free parking, Bar, Restaurant",https://www.booking.com/hotel/eg/the-grand-ssh.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=662012001_414823371_2_85_0&highlighted_blocks=662012001_414823371_2_85_0&matching_block_id=662012001_414823371_2_85_0&sr_pri_blocks=662012001_414823371_2_85_0__15750&from=searchresults,5/9/2026
Sharm El Sheikh,Ghazala Gardens,5694,EGP,2,0,1,7.8,2403,"Naama Bay, Sharm El Sheikh",0.6 km from downtown,4,Hotel,Standard Room,No,All-inclusive,"Free parking, Spa, Bar",https://www.booking.com/hotel/eg/ghazala-gardens.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=31106401_414823952_2_85_0&highlighted_blocks=31106401_414823952_2_85_0&matching_block_id=31106401_414823952_2_85_0&sr_pri_blocks=31106401_414823952_2_85_0__10800&from=searchresults,5/9/2026
Sharm El Sheikh,Cleopatra Luxury Resort Sharm - Adults Only 16 years plus,10519,EGP,2,0,1,9.3,1528,"Nabq Bay, Sharm El Sheikh (Nabq Bay)",15.8 km from downtown,5,Resort,Deluxe Room Pool or Garden View,Yes,All-inclusive,"Adults only, Hot tub/Jacuzzi, Heated pool",https://www.booking.com/hotel/eg/cleopatra-luxury-resort-aquarium.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=928468701_374683759_2_85_0&highlighted_blocks=928468701_374683759_2_85_0&matching_block_id=928468701_374683759_2_85_0&sr_pri_blocks=928468701_374683759_2_85_0__19953&from=searchresults,5/9/2026
Sharm El Sheikh,Naama Bay Hotel & Resort,6507,EGP,2,0,1,8.6,1901,"Naama Bay, Sharm El Sheikh",1.2 km from downtown,5,Resort,Double or Twin Garden View,Yes,Breakfast included,"Heated pool, Free parking, Spa",https://www.booking.com/hotel/eg/tropitel-naama-bay-sharm-el-sheikh.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__12343&from=searchresults,5/9/2026
Sharm El Sheikh,Camel Dive Club & Boutique Hotel,5536,EGP,2,0,1,9,383,"Naama Bay, Sharm El Sheikh",0.8 km from downtown,4,Hotel,King Room with Pool View,Yes,Breakfast included,"Heated pool, Bar, Restaurant",https://www.booking.com/hotel/eg/camel-boutique.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=1611008_382776556_2_1_0&highlighted_blocks=1611008_382776556_2_1_0&matching_block_id=1611008_382776556_2_1_0&sr_pri_blocks=1611008_382776556_2_1_0__10500&from=searchresults,5/9/2026
Sharm El Sheikh,Fun & Sun Naama Waves,4414,EGP,2,0,1,9,612,Sharm El Sheikh,1.2 km from downtown,5,Hotel,Double Pool View,Yes,Breakfast included,"Free parking, Spa, Bar",https://www.booking.com/hotel/eg/fun-amp-sun-naama-waves.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__8373&from=searchresults,5/9/2026
Sharm El Sheikh,Coral Sea Holiday Resort & Aqua Park,9226,EGP,2,0,1,8.5,447,"Nabq Bay, Sharm El Sheikh (Nabq Bay)",17.6 km from downtown,5,Resort,Special Offer - Standard Room with Garden or Pool View - Egyptians and Residents Only,Yes,All-inclusive,"Free parking, Bar, Restaurant",https://www.booking.com/hotel/eg/coral-sea-holiday-village.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=106877016_380780151_2_85_0_771099&highlighted_blocks=106877016_380780151_2_85_0_771099&matching_block_id=106877016_380780151_2_85_0_771099&sr_pri_blocks=106877016_380780151_2_85_0_771099_17500&from=searchresults,5/9/2026
Sharm El Sheikh,Royal Monte-Carlo Sharm Resort & SPA,16802,EGP,2,0,1,9.3,16,"El Hadaba, Sharm El Sheikh (El Hadaba)",5.6 km from downtown,5,Resort,Royal Double or Twin Room,No,All meals included,"Adults only, Hot tub/Jacuzzi, Free parking",https://www.booking.com/hotel/eg/royal-monte-carlo.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=72&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=129290601_352848133_0_21_0&highlighted_blocks=129290601_352848133_0_21_0&matching_block_id=129290601_352848133_0_21_0&sr_pri_blocks=129290601_352848133_0_21_0__31871&from=searchresults,5/9/2026
Sharm El Sheikh,Il Mercato Hotel & Spa,5308,EGP,2,0,1,7.1,726,"El Hadaba, Sharm El Sheikh (El Hadaba)",6.2 km from downtown,5,Hotel,Standard Double Room,Yes,Breakfast included,"Hot tub/Jacuzzi, Heated pool, Free parking",https://www.booking.com/hotel/eg/iberotel-il-mercato.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=73&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__10068&from=searchresults,5/9/2026
Sharm El Sheikh,Flat 01 bed room. Sea Street. Hadaba Area.,1898,EGP,2,0,1,9.7,56,"El Hadaba, Sharm El Sheikh (El Hadaba)",7.4 km from downtown,3,Apartment,One-Bedroom Apartment,No,,"Free parking, Free Wifi",https://www.booking.com/hotel/eg/flat-01-bed-room-sea-street-hadaba-area.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=74&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=918708801_363464162_2_0_0&highlighted_blocks=918708801_363464162_2_0_0&matching_block_id=918708801_363464162_2_0_0&sr_pri_blocks=918708801_363464162_2_0_0__3600&from=searchresults,5/9/2026
Sharm El Sheikh,El Khan Sharm Hotel,1446,EGP,2,0,1,7.7,656,"El Hadaba, Sharm El Sheikh (El Hadaba)",5.8 km from downtown,3,Hotel,Double or Twin Room with Pool View,No,,"Free parking, Bar, Restaurant",https://www.booking.com/hotel/eg/el-khan-sharm.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApW9_c8GwAIB0gIkOGYyMzNhYjktZjE1Ni00ZGE2LWEwZDEtMDgwZDA4MDM5NTFh2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=75&sr_order=popularity&srpvid=ec2e72cabfce0b98&srepoch=1778343586&all_sr_blocks=823278701_0_2_0_0&highlighted_blocks=823278701_0_2_0_0&matching_block_id=823278701_0_2_0_0&sr_pri_blocks=823278701_0_2_0_0__2743&from=searchresults,5/9/2026
Luxor,Nefertiti Hotel Luxor,1988,EGP,2,0,1,8.5,5987,"East Bank, Luxor",0.5 km from downtown,,Hotel,Twin Room,No,Breakfast included,"Free parking, Restaurant, Free Wifi",https://www.booking.com/hotel/eg/nefertiti.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ata-_c8GwAIB0gIkMmFmYWYxMzUtYTE0Yi00ZWYxLTg1MDEtZWQyMTc0MTljN2M02AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=b6e9732bc7a6002c&srepoch=1778343780&all_sr_blocks=24397805_338394725_2_41_0&highlighted_blocks=24397805_338394725_2_41_0&matching_block_id=24397805_338394725_2_41_0&sr_pri_blocks=24397805_338394725_2_41_0__3771&from=searchresults,5/9/2026
Luxor,Steigenberger Resort Achti,3867,EGP,2,0,1,8.8,5150,Luxor,2.9 km from downtown,5,Resort,Superior King Garden View (Bangalow),Yes,,"Heated pool, Free parking",https://www.booking.com/hotel/eg/sheraton-luxor-resort.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ata-_c8GwAIB0gIkMmFmYWYxMzUtYTE0Yi00ZWYxLTg1MDEtZWQyMTc0MTljN2M02AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=b6e9732bc7a6002c&srepoch=1778343780&all_sr_blocks=1613625_422439268_2_42_0_452392&highlighted_blocks=1613625_422439268_2_42_0_452392&matching_block_id=1613625_422439268_2_42_0_452392&sr_pri_blocks=1613625_422439268_2_42_0_452392_7335&from_sustainable_property_sr=1&from=searchresults,5/9/2026
Luxor,Family Hotel Luxor,522,EGP,2,0,1,8.3,41,"East Bank, Luxor",0.9 km from downtown,,Hotel,Double Room with Shared Bathroom,Yes,Breakfast included,"Free Wifi, 24-hour front desk",https://www.booking.com/hotel/eg/family-luxor-luxor.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ata-_c8GwAIB0gIkMmFmYWYxMzUtYTE0Yi00ZWYxLTg1MDEtZWQyMTc0MTljN2M02AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=b6e9732bc7a6002c&srepoch=1778343780&all_sr_blocks=1582863902_430795119_2_1_0&highlighted_blocks=1582863902_430795119_2_1_0&matching_block_id=1582863902_430795119_2_1_0&sr_pri_blocks=1582863902_430795119_2_1_0__990&from=searchresults,5/9/2026
Luxor,Jolie Ville Hotel & Spa Kings Island Luxor,4407,EGP,2,0,1,8.6,3902,"East Bank, Luxor (Nile River Luxor)",4.5 km from downtown,5,Hotel,Standard Room Gardens View,Yes,Breakfast included,"Free parking, Spa, Bar",https://www.booking.com/hotel/eg/jolie-ville-kings-island-luxor.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ata-_c8GwAIB0gIkMmFmYWYxMzUtYTE0Yi00ZWYxLTg1MDEtZWQyMTc0MTljN2M02AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=b6e9732bc7a6002c&srepoch=1778343793&all_sr_blocks=1614918_373900437_2_41_0&highlighted_blocks=1614918_373900437_2_41_0&matching_block_id=1614918_373900437_2_41_0&sr_pri_blocks=1614918_373900437_2_41_0__8360&from=searchresults,5/9/2026
